"id.x" "x.x" "y.x" "plot.x" "temp1.x" "id.y" "x.y" "y.y" "plot.y" "temp1.y" "dist" "temp_diff"
"71064" "H371" 4 3.75 "H09" 8.8 "H374" 4.5 1.25 "H09" 9.4 2.54950975679639 0.6
"71065" "H371" 4 3.75 "H09" 8.8 "H375" 10.1 3.05 "H09" 9.5 6.1400325732035 0.699999999999999
"71450" "H372" 4 3.55 "H09" 8.8 "H346" 6 3.45 "H09" 9 2.00249843945008 0.199999999999999
"71451" "H372" 4 3.55 "H09" 8.8 "H347" 6.9 3.35 "H09" 9.2 2.90688837074973 0.399999999999999
"71452" "H372" 4 3.55 "H09" 8.8 "H348" 10.1 2.8 "H09" 9.2 6.14593361500106 0.399999999999999
"71453" "H372" 4 3.55 "H09" 8.8 "H349" 14.65 3.7 "H09" 9.2 10.651056285646 0.399999999999999
"71455" "H372" 4 3.55 "H09" 8.8 "H350" 14.6 3.55 "H09" 9.4 10.6 0.6
"71456" "H372" 4 3.55 "H09" 8.8 "H351" 15.9 3.4 "H09" 9.5 11.9009453406021 0.699999999999999
"71457" "H372" 4 3.55 "H09" 8.8 "H352" 16.4 3.4 "H09" 9.2 12.4009072248767 0.399999999999999
"71458" "H372" 4 3.55 "H09" 8.8 "H353" 16.7 3.25 "H09" 9 12.7035428129321 0.199999999999999
"71459" "H372" 4 3.55 "H09" 8.8 "H354" 16.2 2.75 "H09" 9.1 12.2262013724623 0.299999999999999
"71460" "H372" 4 3.55 "H09" 8.8 "H355" 17.2 2.7 "H09" 9.4 13.2273391126107 0.6
"71461" "H372" 4 3.55 "H09" 8.8 "H356" 17 3.15 "H09" 9.1 13.0061523903113 0.299999999999999
"71462" "H372" 4 3.55 "H09" 8.8 "H357" 17.15 3.45 "H09" 9 13.15038022264 0.199999999999999
"71463" "H372" 4 3.55 "H09" 8.8 "H358" 18 2.65 "H09" 9 14.0288987450904 0.199999999999999
"71464" "H372" 4 3.55 "H09" 8.8 "H359" 18.3 3.15 "H09" 8.9 14.3055933117085 0.0999999999999996
"71466" "H372" 4 3.55 "H09" 8.8 "H360" 19.5 3.4 "H09" 8.7 15.500725789459 0.100000000000001
"71467" "H372" 4 3.55 "H09" 8.8 "H361" 19.9 2.3 "H09" 9.2 15.949059533402 0.399999999999999
"71468" "H372" 4 3.55 "H09" 8.8 "H362" 19 0.3 "H09" 9.4 15.3480454781708 0.6
"71469" "H372" 4 3.55 "H09" 8.8 "H363" 19.9 0.05 "H09" 9.2 16.2806633771478 0.399999999999999
"71470" "H372" 4 3.55 "H09" 8.8 "H364" 11.65 1.45 "H09" 9.6 7.93300069330641 0.799999999999999
"71471" "H372" 4 3.55 "H09" 8.8 "H365" 6.7 1.45 "H09" 9.4 3.42052627529741 0.6
"71472" "H372" 4 3.55 "H09" 8.8 "H366" 6.6 0.3 "H09" 9.5 4.16203075433135 0.699999999999999
"71473" "H372" 4 3.55 "H09" 8.8 "H367" 4.15 1 "H09" 9.4 2.55440795488896 0.6
"71474" "H372" 4 3.55 "H09" 8.8 "H368" 2.4 0.3 "H09" 9.1 3.62249913733599 0.299999999999999
"71475" "H372" 4 3.55 "H09" 8.8 "H369" 1.7 0.75 "H09" 8.9 3.62353418639869 0.0999999999999996
"71477" "H372" 4 3.55 "H09" 8.8 "H370" 2.8 3.9 "H09" 8.6 1.25 0.200000000000001
"71478" "H372" 4 3.55 "H09" 8.8 "H371" 4 3.75 "H09" 8.8 0.2 0
"71480" "H372" 4 3.55 "H09" 8.8 "H373" 5.9 2.7 "H09" 9.1 2.08146582964986 0.299999999999999
"71481" "H372" 4 3.55 "H09" 8.8 "H374" 4.5 1.25 "H09" 9.4 2.35372045918796 0.6
"71482" "H372" 4 3.55 "H09" 8.8 "H375" 10.1 3.05 "H09" 9.5 6.12045749923974 0.699999999999999
"71867" "H373" 5.9 2.7 "H09" 9.1 "H346" 6 3.45 "H09" 9 0.756637297521078 0.0999999999999996
"71868" "H373" 5.9 2.7 "H09" 9.1 "H347" 6.9 3.35 "H09" 9.2 1.19268604418766 0.0999999999999996
"71869" "H373" 5.9 2.7 "H09" 9.1 "H348" 10.1 2.8 "H09" 9.2 4.20119030752 0.0999999999999996
"71870" "H373" 5.9 2.7 "H09" 9.1 "H349" 14.65 3.7 "H09" 9.2 8.80695747690427 0.0999999999999996
"71872" "H373" 5.9 2.7 "H09" 9.1 "H350" 14.6 3.55 "H09" 9.4 8.74142436906023 0.300000000000001
"71873" "H373" 5.9 2.7 "H09" 9.1 "H351" 15.9 3.4 "H09" 9.5 10.0244700608062 0.4
"71874" "H373" 5.9 2.7 "H09" 9.1 "H352" 16.4 3.4 "H09" 9.2 10.523307464861 0.0999999999999996
"71875" "H373" 5.9 2.7 "H09" 9.1 "H353" 16.7 3.25 "H09" 9 10.8139955613085 0.0999999999999996
"71876" "H373" 5.9 2.7 "H09" 9.1 "H354" 16.2 2.75 "H09" 9.1 10.3001213585084 0
"71877" "H373" 5.9 2.7 "H09" 9.1 "H355" 17.2 2.7 "H09" 9.4 11.3 0.300000000000001
"71878" "H373" 5.9 2.7 "H09" 9.1 "H356" 17 3.15 "H09" 9.1 11.1091178767713 0
"71879" "H373" 5.9 2.7 "H09" 9.1 "H357" 17.15 3.45 "H09" 9 11.2749722837797 0.0999999999999996
"71880" "H373" 5.9 2.7 "H09" 9.1 "H358" 18 2.65 "H09" 9 12.1001033053441 0.0999999999999996
"71881" "H373" 5.9 2.7 "H09" 9.1 "H359" 18.3 3.15 "H09" 8.9 12.4081626359425 0.199999999999999
"71883" "H373" 5.9 2.7 "H09" 9.1 "H360" 19.5 3.4 "H09" 8.7 13.6180027904242 0.4
"71884" "H373" 5.9 2.7 "H09" 9.1 "H361" 19.9 2.3 "H09" 9.2 14.0057131200093 0.0999999999999996
"71885" "H373" 5.9 2.7 "H09" 9.1 "H362" 19 0.3 "H09" 9.4 13.3180328877804 0.300000000000001
"71886" "H373" 5.9 2.7 "H09" 9.1 "H363" 19.9 0.05 "H09" 9.2 14.2485964221042 0.0999999999999996
"71887" "H373" 5.9 2.7 "H09" 9.1 "H364" 11.65 1.45 "H09" 9.6 5.88430114796991 0.5
"71888" "H373" 5.9 2.7 "H09" 9.1 "H365" 6.7 1.45 "H09" 9.4 1.48408220796558 0.300000000000001
"71889" "H373" 5.9 2.7 "H09" 9.1 "H366" 6.6 0.3 "H09" 9.5 2.5 0.4
"71890" "H373" 5.9 2.7 "H09" 9.1 "H367" 4.15 1 "H09" 9.4 2.43977457975117 0.300000000000001
"71891" "H373" 5.9 2.7 "H09" 9.1 "H368" 2.4 0.3 "H09" 9.1 4.24381903478459 0
"71892" "H373" 5.9 2.7 "H09" 9.1 "H369" 1.7 0.75 "H09" 8.9 4.63060471212994 0.199999999999999
"71894" "H373" 5.9 2.7 "H09" 9.1 "H370" 2.8 3.9 "H09" 8.6 3.32415402771893 0.5
"71895" "H373" 5.9 2.7 "H09" 9.1 "H371" 4 3.75 "H09" 8.8 2.17082933460924 0.299999999999999
"71896" "H373" 5.9 2.7 "H09" 9.1 "H372" 4 3.55 "H09" 8.8 2.08146582964986 0.299999999999999
"71898" "H373" 5.9 2.7 "H09" 9.1 "H374" 4.5 1.25 "H09" 9.4 2.01556443707464 0.300000000000001
"71899" "H373" 5.9 2.7 "H09" 9.1 "H375" 10.1 3.05 "H09" 9.5 4.2145581025773 0.4
"72284" "H374" 4.5 1.25 "H09" 9.4 "H346" 6 3.45 "H09" 9 2.66270539113887 0.4
"72285" "H374" 4.5 1.25 "H09" 9.4 "H347" 6.9 3.35 "H09" 9.2 3.18904374382039 0.200000000000001
"72286" "H374" 4.5 1.25 "H09" 9.4 "H348" 10.1 2.8 "H09" 9.2 5.81055074842308 0.200000000000001
"72287" "H374" 4.5 1.25 "H09" 9.4 "H349" 14.65 3.7 "H09" 9.2 10.4415037231234 0.200000000000001
"72289" "H374" 4.5 1.25 "H09" 9.4 "H350" 14.6 3.55 "H09" 9.4 10.3585713300628 0
"72290" "H374" 4.5 1.25 "H09" 9.4 "H351" 15.9 3.4 "H09" 9.5 11.600969787048 0.0999999999999996
"72291" "H374" 4.5 1.25 "H09" 9.4 "H352" 16.4 3.4 "H09" 9.2 12.0926630648505 0.200000000000001
"72292" "H374" 4.5 1.25 "H09" 9.4 "H353" 16.7 3.25 "H09" 9 12.3628475684205 0.4
"72293" "H374" 4.5 1.25 "H09" 9.4 "H354" 16.2 2.75 "H09" 9.1 11.7957619508025 0.300000000000001
"72294" "H374" 4.5 1.25 "H09" 9.4 "H355" 17.2 2.7 "H09" 9.4 12.7825075787187 0
"72295" "H374" 4.5 1.25 "H09" 9.4 "H356" 17 3.15 "H09" 9.1 12.6435754436789 0.300000000000001
"72296" "H374" 4.5 1.25 "H09" 9.4 "H357" 17.15 3.45 "H09" 9 12.8398792829216 0.4
"72297" "H374" 4.5 1.25 "H09" 9.4 "H358" 18 2.65 "H09" 9 13.5723984615837 0.4
"72298" "H374" 4.5 1.25 "H09" 9.4 "H359" 18.3 3.15 "H09" 8.9 13.9301830569451 0.5
"72300" "H374" 4.5 1.25 "H09" 9.4 "H360" 19.5 3.4 "H09" 8.7 15.1532999706335 0.700000000000001
"72301" "H374" 4.5 1.25 "H09" 9.4 "H361" 19.9 2.3 "H09" 9.2 15.43575394984 0.200000000000001
"72302" "H374" 4.5 1.25 "H09" 9.4 "H362" 19 0.3 "H09" 9.4 14.5310873646813 0
"72303" "H374" 4.5 1.25 "H09" 9.4 "H363" 19.9 0.05 "H09" 9.2 15.4466824917197 0.200000000000001
"72304" "H374" 4.5 1.25 "H09" 9.4 "H364" 11.65 1.45 "H09" 9.6 7.15279665585427 0.199999999999999
"72305" "H374" 4.5 1.25 "H09" 9.4 "H365" 6.7 1.45 "H09" 9.4 2.20907220343745 0
"72306" "H374" 4.5 1.25 "H09" 9.4 "H366" 6.6 0.3 "H09" 9.5 2.30488611432322 0.0999999999999996
"72307" "H374" 4.5 1.25 "H09" 9.4 "H367" 4.15 1 "H09" 9.4 0.430116263352131 0
"72308" "H374" 4.5 1.25 "H09" 9.4 "H368" 2.4 0.3 "H09" 9.1 2.30488611432322 0.300000000000001
"72309" "H374" 4.5 1.25 "H09" 9.4 "H369" 1.7 0.75 "H09" 8.9 2.84429253066558 0.5
"72311" "H374" 4.5 1.25 "H09" 9.4 "H370" 2.8 3.9 "H09" 8.6 3.14841229828623 0.800000000000001
"72312" "H374" 4.5 1.25 "H09" 9.4 "H371" 4 3.75 "H09" 8.8 2.54950975679639 0.6
"72313" "H374" 4.5 1.25 "H09" 9.4 "H372" 4 3.55 "H09" 8.8 2.35372045918796 0.6
"72314" "H374" 4.5 1.25 "H09" 9.4 "H373" 5.9 2.7 "H09" 9.1 2.01556443707464 0.300000000000001
"72316" "H374" 4.5 1.25 "H09" 9.4 "H375" 10.1 3.05 "H09" 9.5 5.8821764679411 0.0999999999999996
"72701" "H375" 10.1 3.05 "H09" 9.5 "H346" 6 3.45 "H09" 9 4.1194659848092 0.5
"72702" "H375" 10.1 3.05 "H09" 9.5 "H347" 6.9 3.35 "H09" 9.2 3.21403173599764 0.300000000000001
"72703" "H375" 10.1 3.05 "H09" 9.5 "H348" 10.1 2.8 "H09" 9.2 0.25 0.300000000000001
"72704" "H375" 10.1 3.05 "H09" 9.5 "H349" 14.65 3.7 "H09" 9.2 4.59619407771256 0.300000000000001
"72706" "H375" 10.1 3.05 "H09" 9.5 "H350" 14.6 3.55 "H09" 9.4 4.52769256906871 0.0999999999999996
"72707" "H375" 10.1 3.05 "H09" 9.5 "H351" 15.9 3.4 "H09" 9.5 5.81055074842308 0
"72708" "H375" 10.1 3.05 "H09" 9.5 "H352" 16.4 3.4 "H09" 9.2 6.30971473206198 0.300000000000001
"72709" "H375" 10.1 3.05 "H09" 9.5 "H353" 16.7 3.25 "H09" 9 6.60302960768767 0.5
"72710" "H375" 10.1 3.05 "H09" 9.5 "H354" 16.2 2.75 "H09" 9.1 6.10737259384099 0.4
"72711" "H375" 10.1 3.05 "H09" 9.5 "H355" 17.2 2.7 "H09" 9.4 7.10862152600629 0.0999999999999996
"72712" "H375" 10.1 3.05 "H09" 9.5 "H356" 17 3.15 "H09" 9.1 6.90072459963445 0.4
"72713" "H375" 10.1 3.05 "H09" 9.5 "H357" 17.15 3.45 "H09" 9 7.06133840004853 0.5
"72714" "H375" 10.1 3.05 "H09" 9.5 "H358" 18 2.65 "H09" 9 7.91012010022604 0.5
"72715" "H375" 10.1 3.05 "H09" 9.5 "H359" 18.3 3.15 "H09" 8.9 8.20060973342837 0.6
"72717" "H375" 10.1 3.05 "H09" 9.5 "H360" 19.5 3.4 "H09" 8.7 9.40651370062256 0.800000000000001
"72718" "H375" 10.1 3.05 "H09" 9.5 "H361" 19.9 2.3 "H09" 9.2 9.82865708019158 0.300000000000001
"72719" "H375" 10.1 3.05 "H09" 9.5 "H362" 19 0.3 "H09" 9.4 9.31517579007503 0.0999999999999996
"72720" "H375" 10.1 3.05 "H09" 9.5 "H363" 19.9 0.05 "H09" 9.2 10.2489023802552 0.300000000000001
"72721" "H375" 10.1 3.05 "H09" 9.5 "H364" 11.65 1.45 "H09" 9.6 2.22766694099455 0.0999999999999996
"72722" "H375" 10.1 3.05 "H09" 9.5 "H365" 6.7 1.45 "H09" 9.4 3.75765884561119 0.0999999999999996
"72723" "H375" 10.1 3.05 "H09" 9.5 "H366" 6.6 0.3 "H09" 9.5 4.45112345369121 0
"72724" "H375" 10.1 3.05 "H09" 9.5 "H367" 4.15 1 "H09" 9.4 6.29325035256027 0.0999999999999996
"72725" "H375" 10.1 3.05 "H09" 9.5 "H368" 2.4 0.3 "H09" 9.1 8.17633781102518 0.4
"72726" "H375" 10.1 3.05 "H09" 9.5 "H369" 1.7 0.75 "H09" 8.9 8.7091905479212 0.6
"72728" "H375" 10.1 3.05 "H09" 9.5 "H370" 2.8 3.9 "H09" 8.6 7.34931969640728 0.9
"72729" "H375" 10.1 3.05 "H09" 9.5 "H371" 4 3.75 "H09" 8.8 6.1400325732035 0.699999999999999
"72730" "H375" 10.1 3.05 "H09" 9.5 "H372" 4 3.55 "H09" 8.8 6.12045749923974 0.699999999999999
"72731" "H375" 10.1 3.05 "H09" 9.5 "H373" 5.9 2.7 "H09" 9.1 4.2145581025773 0.4
"72732" "H375" 10.1 3.05 "H09" 9.5 "H374" 4.5 1.25 "H09" 9.4 5.8821764679411 0.0999999999999996
"73152" "H376" 1 0 "H10" 25.2 "H377" 1.3 0.35 "H10" 20.7 0.460977222864644 4.5
"73153" "H376" 1 0 "H10" 25.2 "H378" 1.1 -0.6 "H10" 24.3 0.608276253029822 0.899999999999999
"73154" "H376" 1 0 "H10" 25.2 "H379" 2.25 -0.5 "H10" 20 1.34629120178363 5.2
"73156" "H376" 1 0 "H10" 25.2 "H380" 2.2 -0.4 "H10" 19.7 1.26491106406735 5.5
"73157" "H376" 1 0 "H10" 25.2 "H381" 1.1 1.65 "H10" 19.5 1.65302752548165 5.7
"73158" "H376" 1 0 "H10" 25.2 "H382" 6.05 3.6 "H10" 17.6 6.20181425068504 7.6
"73159" "H376" 1 0 "H10" 25.2 "H383" 14.5 2.05 "H10" 21 13.6547610744385 4.2
"73160" "H376" 1 0 "H10" 25.2 "H384" 14.5 1.55 "H10" 22.4 13.5886901502683 2.8
"73161" "H376" 1 0 "H10" 25.2 "H385" 15.2 2.5 "H10" 26.6 14.4183910336764 1.4
"73162" "H376" 1 0 "H10" 25.2 "H386" 15.8 2.85 "H10" 23.5 15.0719109604589 1.7
"73163" "H376" 1 0 "H10" 25.2 "H387" 14.55 5.6 "H10" 25.3 14.6615995034648 0.100000000000001
"73164" "H376" 1 0 "H10" 25.2 "H388" 17.88 6.5 "H10" 22.3 18.0882392730746 2.9
"73165" "H376" 1 0 "H10" 25.2 "H389" 18.1 5.45 "H10" 22.4 17.9474928611213 2.8
"73167" "H376" 1 0 "H10" 25.2 "H390" 19.1 5 "H10" 21.8 18.7779125570442 3.4
"73168" "H376" 1 0 "H10" 25.2 "H391" 19.85 4.95 "H10" 20.5 19.4890995174226 4.7
"73169" "H376" 1 0 "H10" 25.2 "H392" 20.2 5.8 "H10" 18 20.0569190056698 7.2
"73170" "H376" 1 0 "H10" 25.2 "H393" 20.9 6.15 "H10" 19 20.8286461393918 6.2
"73171" "H376" 1 0 "H10" 25.2 "H394" 27.35 4.3 "H10" 12 26.6985486496926 13.2
"73172" "H376" 1 0 "H10" 25.2 "H395" 27.7 4.1 "H10" 12 27.0129598526337 13.2
"73173" "H376" 1 0 "H10" 25.2 "H396" 30.3 5.6 "H10" 10.7 29.8303536687046 14.5
"73174" "H376" 1 0 "H10" 25.2 "H397" 28.8 0 "H10" 11.3 27.8 13.9
"73175" "H376" 1 0 "H10" 25.2 "H398" 3.3 5.6 "H10" 24 6.05392434706612 1.2
"73176" "H376" 1 0 "H10" 25.2 "H399" 17.9 4.55 "H10" 19.9 17.5017856231871 5.3
"73273" "H376" 1 0 "H10" 25.2 "H800" 19.1 5.1 "H10" 21.6 18.8047866246868 3.6
"73274" "H376" 1 0 "H10" 25.2 "H801" 2.75 -0.85 "H10" 19.4 1.94550764583437 5.8
"73275" "H376" 1 0 "H10" 25.2 "H802" 2.3 -1.05 "H10" 16.6 1.67107749670684 8.6
"73276" "H376" 1 0 "H10" 25.2 "H803" 6.55 9.6 "H10" 20 11.0888457469657 5.2
"73277" "H376" 1 0 "H10" 25.2 "H804" 9.65 6 "H10" 20.2 10.5272266053315 5
"73278" "H376" 1 0 "H10" 25.2 "H805" 19.8 5.2 "H10" 20.4 19.5058965443786 4.8
"73568" "H377" 1.3 0.35 "H10" 20.7 "H376" 1 0 "H10" 25.2 0.460977222864644 4.5
"73570" "H377" 1.3 0.35 "H10" 20.7 "H378" 1.1 -0.6 "H10" 24.3 0.97082439194738 3.6
"73571" "H377" 1.3 0.35 "H10" 20.7 "H379" 2.25 -0.5 "H10" 20 1.2747548783982 0.699999999999999
"73573" "H377" 1.3 0.35 "H10" 20.7 "H380" 2.2 -0.4 "H10" 19.7 1.171537451386 1
"73574" "H377" 1.3 0.35 "H10" 20.7 "H381" 1.1 1.65 "H10" 19.5 1.31529464379659 1.2
"73575" "H377" 1.3 0.35 "H10" 20.7 "H382" 6.05 3.6 "H10" 17.6 5.75543221661067 3.1
"73576" "H377" 1.3 0.35 "H10" 20.7 "H383" 14.5 2.05 "H10" 21 13.3090194980697 0.300000000000001
"73577" "H377" 1.3 0.35 "H10" 20.7 "H384" 14.5 1.55 "H10" 22.4 13.2544332206247 1.7
"73578" "H377" 1.3 0.35 "H10" 20.7 "H385" 15.2 2.5 "H10" 26.6 14.0652941668491 5.9
"73579" "H377" 1.3 0.35 "H10" 20.7 "H386" 15.8 2.85 "H10" 23.5 14.7139389695622 2.8
"73580" "H377" 1.3 0.35 "H10" 20.7 "H387" 14.55 5.6 "H10" 25.3 14.2521928137392 4.6
"73581" "H377" 1.3 0.35 "H10" 20.7 "H388" 17.88 6.5 "H10" 22.3 17.6838598727766 1.6
"73582" "H377" 1.3 0.35 "H10" 20.7 "H389" 18.1 5.45 "H10" 22.4 17.5570498660794 1.7
"73584" "H377" 1.3 0.35 "H10" 20.7 "H390" 19.1 5 "H10" 21.8 18.3973503527003 1.1
"73585" "H377" 1.3 0.35 "H10" 20.7 "H391" 19.85 4.95 "H10" 20.5 19.1118418787934 0.199999999999999
"73586" "H377" 1.3 0.35 "H10" 20.7 "H392" 20.2 5.8 "H10" 18 19.6700915097007 2.7
"73587" "H377" 1.3 0.35 "H10" 20.7 "H393" 20.9 6.15 "H10" 19 20.4401565551734 1.7
"73588" "H377" 1.3 0.35 "H10" 20.7 "H394" 27.35 4.3 "H10" 12 26.3477703041453 8.7
"73589" "H377" 1.3 0.35 "H10" 20.7 "H395" 27.7 4.1 "H10" 12 26.6650051565718 8.7
"73590" "H377" 1.3 0.35 "H10" 20.7 "H396" 30.3 5.6 "H10" 10.7 29.4713844262532 10
"73591" "H377" 1.3 0.35 "H10" 20.7 "H397" 28.8 0 "H10" 11.3 27.5022271825392 9.4
"73592" "H377" 1.3 0.35 "H10" 20.7 "H398" 3.3 5.6 "H10" 24 5.61805126356106 3.3
"73593" "H377" 1.3 0.35 "H10" 20.7 "H399" 17.9 4.55 "H10" 19.9 17.1230838344032 0.800000000000001
"73690" "H377" 1.3 0.35 "H10" 20.7 "H800" 19.1 5.1 "H10" 21.6 18.4228797966007 0.900000000000002
"73691" "H377" 1.3 0.35 "H10" 20.7 "H801" 2.75 -0.85 "H10" 19.4 1.88215302247187 1.3
"73692" "H377" 1.3 0.35 "H10" 20.7 "H802" 2.3 -1.05 "H10" 16.6 1.72046505340853 4.1
"73693" "H377" 1.3 0.35 "H10" 20.7 "H803" 6.55 9.6 "H10" 20 10.6360236930913 0.699999999999999
"73694" "H377" 1.3 0.35 "H10" 20.7 "H804" 9.65 6 "H10" 20.2 10.0819145007285 0.5
"73695" "H377" 1.3 0.35 "H10" 20.7 "H805" 19.8 5.2 "H10" 20.4 19.1251797377175 0.300000000000001
"73985" "H378" 1.1 -0.6 "H10" 24.3 "H376" 1 0 "H10" 25.2 0.608276253029822 0.899999999999999
"73986" "H378" 1.1 -0.6 "H10" 24.3 "H377" 1.3 0.35 "H10" 20.7 0.97082439194738 3.6
"73988" "H378" 1.1 -0.6 "H10" 24.3 "H379" 2.25 -0.5 "H10" 20 1.15433963806152 4.3
"73990" "H378" 1.1 -0.6 "H10" 24.3 "H380" 2.2 -0.4 "H10" 19.7 1.11803398874989 4.6
"73991" "H378" 1.1 -0.6 "H10" 24.3 "H381" 1.1 1.65 "H10" 19.5 2.25 4.8
"73992" "H378" 1.1 -0.6 "H10" 24.3 "H382" 6.05 3.6 "H10" 17.6 6.49172550251472 6.7
"73993" "H378" 1.1 -0.6 "H10" 24.3 "H383" 14.5 2.05 "H10" 21 13.6595204893876 3.3
"73994" "H378" 1.1 -0.6 "H10" 24.3 "H384" 14.5 1.55 "H10" 22.4 13.571385338277 1.9
"73995" "H378" 1.1 -0.6 "H10" 24.3 "H385" 15.2 2.5 "H10" 26.6 14.4367586389743 2.3
"73996" "H378" 1.1 -0.6 "H10" 24.3 "H386" 15.8 2.85 "H10" 23.5 15.0994205186822 0.800000000000001
"73997" "H378" 1.1 -0.6 "H10" 24.3 "H387" 14.55 5.6 "H10" 25.3 14.8102160686467 1
"73998" "H378" 1.1 -0.6 "H10" 24.3 "H388" 17.88 6.5 "H10" 22.3 18.2202744216436 2
"73999" "H378" 1.1 -0.6 "H10" 24.3 "H389" 18.1 5.45 "H10" 22.4 18.0444589833001 1.9
"74001" "H378" 1.1 -0.6 "H10" 24.3 "H390" 19.1 5 "H10" 21.8 18.8509946687171 2.5
"74002" "H378" 1.1 -0.6 "H10" 24.3 "H391" 19.85 4.95 "H10" 20.5 19.5541555685742 3.8
"74003" "H378" 1.1 -0.6 "H10" 24.3 "H392" 20.2 5.8 "H10" 18 20.143733516903 6.3
"74004" "H378" 1.1 -0.6 "H10" 24.3 "H393" 20.9 6.15 "H10" 19 20.918950738505 5.3
"74005" "H378" 1.1 -0.6 "H10" 24.3 "H394" 27.35 4.3 "H10" 12 26.7034173842975 12.3
"74006" "H378" 1.1 -0.6 "H10" 24.3 "H395" 27.7 4.1 "H10" 12 27.0120343550796 12.3
"74007" "H378" 1.1 -0.6 "H10" 24.3 "H396" 30.3 5.6 "H10" 10.7 29.8509631335406 13.6
"74008" "H378" 1.1 -0.6 "H10" 24.3 "H397" 28.8 0 "H10" 11.3 27.7064974329127 13
"74009" "H378" 1.1 -0.6 "H10" 24.3 "H398" 3.3 5.6 "H10" 24 6.57875368135941 0.300000000000001
"74010" "H378" 1.1 -0.6 "H10" 24.3 "H399" 17.9 4.55 "H10" 19.9 17.5716390812013 4.4
"74107" "H378" 1.1 -0.6 "H10" 24.3 "H800" 19.1 5.1 "H10" 21.6 18.8809427730715 2.7
"74108" "H378" 1.1 -0.6 "H10" 24.3 "H801" 2.75 -0.85 "H10" 19.4 1.66883192682786 4.9
"74109" "H378" 1.1 -0.6 "H10" 24.3 "H802" 2.3 -1.05 "H10" 16.6 1.28160056179763 7.7
"74110" "H378" 1.1 -0.6 "H10" 24.3 "H803" 6.55 9.6 "H10" 20 11.5647092483988 4.3
"74111" "H378" 1.1 -0.6 "H10" 24.3 "H804" 9.65 6 "H10" 20.2 10.8010416164368 4.1
"74112" "H378" 1.1 -0.6 "H10" 24.3 "H805" 19.8 5.2 "H10" 20.4 19.5788150816131 3.9
"74402" "H379" 2.25 -0.5 "H10" 20 "H376" 1 0 "H10" 25.2 1.34629120178363 5.2
"74403" "H379" 2.25 -0.5 "H10" 20 "H377" 1.3 0.35 "H10" 20.7 1.2747548783982 0.699999999999999
"74404" "H379" 2.25 -0.5 "H10" 20 "H378" 1.1 -0.6 "H10" 24.3 1.15433963806152 4.3
"74407" "H379" 2.25 -0.5 "H10" 20 "H380" 2.2 -0.4 "H10" 19.7 0.111803398874989 0.300000000000001
"74408" "H379" 2.25 -0.5 "H10" 20 "H381" 1.1 1.65 "H10" 19.5 2.43823706804732 0.5
"74409" "H379" 2.25 -0.5 "H10" 20 "H382" 6.05 3.6 "H10" 17.6 5.59016994374947 2.4
"74410" "H379" 2.25 -0.5 "H10" 20 "H383" 14.5 2.05 "H10" 21 12.5125936559931 1
"74411" "H379" 2.25 -0.5 "H10" 20 "H384" 14.5 1.55 "H10" 22.4 12.4203462109556 2.4
"74412" "H379" 2.25 -0.5 "H10" 20 "H385" 15.2 2.5 "H10" 26.6 13.2929492589117 6.6
"74413" "H379" 2.25 -0.5 "H10" 20 "H386" 15.8 2.85 "H10" 23.5 13.9579726321554 3.5
"74414" "H379" 2.25 -0.5 "H10" 20 "H387" 14.55 5.6 "H10" 25.3 13.729530217746 5.3
"74415" "H379" 2.25 -0.5 "H10" 20 "H388" 17.88 6.5 "H10" 22.3 17.1259131143423 2.3
"74416" "H379" 2.25 -0.5 "H10" 20 "H389" 18.1 5.45 "H10" 22.4 16.930002953337 2.4
"74418" "H379" 2.25 -0.5 "H10" 20 "H390" 19.1 5 "H10" 21.8 17.7249118474536 1.8
"74419" "H379" 2.25 -0.5 "H10" 20 "H391" 19.85 4.95 "H10" 20.5 18.4245081345473 0.5
"74420" "H379" 2.25 -0.5 "H10" 20 "H392" 20.2 5.8 "H10" 18 19.0234723433972 2
"74421" "H379" 2.25 -0.5 "H10" 20 "H393" 20.9 6.15 "H10" 19 19.8001262622237 1
"74422" "H379" 2.25 -0.5 "H10" 20 "H394" 27.35 4.3 "H10" 12 25.5548429852347 8
"74423" "H379" 2.25 -0.5 "H10" 20 "H395" 27.7 4.1 "H10" 12 25.862376147601 8
"74424" "H379" 2.25 -0.5 "H10" 20 "H396" 30.3 5.6 "H10" 10.7 28.7056179170559 9.3
"74425" "H379" 2.25 -0.5 "H10" 20 "H397" 28.8 0 "H10" 11.3 26.5547076805601 8.7
"74426" "H379" 2.25 -0.5 "H10" 20 "H398" 3.3 5.6 "H10" 24 6.18970920156997 4
"74427" "H379" 2.25 -0.5 "H10" 20 "H399" 17.9 4.55 "H10" 19.9 16.4446039782051 0.100000000000001
"74524" "H379" 2.25 -0.5 "H10" 20 "H800" 19.1 5.1 "H10" 21.6 17.7561961016429 1.6
"74525" "H379" 2.25 -0.5 "H10" 20 "H801" 2.75 -0.85 "H10" 19.4 0.610327780786685 0.600000000000001
"74526" "H379" 2.25 -0.5 "H10" 20 "H802" 2.3 -1.05 "H10" 16.6 0.552268050859363 3.4
"74527" "H379" 2.25 -0.5 "H10" 20 "H803" 6.55 9.6 "H10" 20 10.9772492000501 0
"74528" "H379" 2.25 -0.5 "H10" 20 "H804" 9.65 6 "H10" 20.2 9.84936546179499 0.199999999999999
